날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 01월 26일,0.002296,0.002248,0.002303,0.002231,1.51B,2.16%
2020년 01월 25일,0.002248,0.002282,0.002437,0.002225,1.55B,-1.50%
2020년 01월 24일,0.002282,0.002287,0.002453,0.001855,1.66B,-0.20%
2020년 01월 23일,0.002287,0.002376,0.002487,0.002268,1.70B,-3.74%
2020년 01월 22일,0.002376,0.002389,0.002481,0.002344,1.43B,-0.58%
2020년 01월 21일,0.002389,0.002467,0.002513,0.002354,1.62B,-3.14%
2020년 01월 20일,0.002467,0.002423,0.002478,0.002375,1.66B,1.82%
2020년 01월 19일,0.002423,0.002503,0.002524,0.002382,1.92B,-3.20%
2020년 01월 18일,0.002503,0.002478,0.002506,0.002441,1.94B,0.94%
2020년 01월 17일,0.002479,0.002323,0.002497,0.002309,2.16B,6.74%
2020년 01월 16일,0.002323,0.148228,0.184558,0.00229,1.87B,-98.43%
2020년 01월 15일,0.148228,0.002356,0.180909,0.002328,2.21B,6191.55%
2020년 01월 14일,0.002356,0.002161,0.002372,0.002155,2.38B,9.04%
2020년 01월 13일,0.002161,0.002205,0.002233,0.002157,1.51B,-2.02%
2020년 01월 12일,0.002205,0.002179,0.002228,0.002147,1.63B,1.20%
2020년 01월 11일,0.002179,0.002207,0.00224,0.002164,1.73B,-1.31%
2020년 01월 10일,0.002208,0.002138,0.002209,0.00209,1.71B,3.29%
2020년 01월 09일,0.002138,0.002138,0.002207,0.002105,1.64B,-0.05%
2020년 01월 08일,0.002138,0.002182,0.002234,0.002126,1.84B,-1.99%
2020년 01월 07일,0.002182,0.002153,0.002319,0.002137,1.75B,1.36%
2020년 01월 06일,0.002153,0.00208,0.002249,0.002078,1.66B,3.51%
2020년 01월 05일,0.00208,0.002307,0.002336,0.002076,1.57B,-9.86%
2020년 01월 04일,0.002307,0.002042,0.002318,0.002041,1.55B,12.99%
2020년 01월 03일,0.002042,0.001999,0.002265,0.001989,1.69B,2.14%
2020년 01월 02일,0.001999,0.00204,0.002051,0.001991,1.86B,-1.98%
2020년 01월 01일,0.00204,0.002015,0.002056,0.002004,1.44B,1.24%
2019년 12월 31일,0.002015,0.002038,0.002052,0.001998,1.61B,-1.17%
2019년 12월 30일,0.002038,0.002153,0.002161,0.002006,1.53B,-5.30%
2019년 12월 29일,0.002153,0.002122,0.002165,0.002097,3.69B,1.46%
2019년 12월 28일,0.002122,0.002104,0.002156,0.002098,3.86B,0.86%
2019년 12월 27일,0.002104,0.002202,0.00221,0.002067,3.72B,-4.49%
2019년 12월 26일,0.002202,0.002199,0.002213,0.002177,3.75B,0.17%
2019년 12월 25일,0.002199,0.002247,0.002247,0.002048,3.83B,-2.15%
2019년 12월 24일,0.002247,0.002126,0.002306,0.002114,3.65B,5.66%
2019년 12월 23일,0.002126,0.002132,0.002178,0.002115,3.97B,-0.24%
2019년 12월 22일,0.002132,0.002118,0.002151,0.002077,4.06B,0.63%
2019년 12월 21일,0.002118,0.002094,0.002138,0.002066,3.69B,1.17%
2019년 12월 20일,0.002094,0.002206,0.002325,0.002046,3.51B,-5.11%
2019년 12월 19일,0.002206,0.002247,0.002302,0.00217,4.04B,-1.80%
2019년 12월 18일,0.002247,0.002207,0.002248,0.002126,4.85B,1.78%
2019년 12월 17일,0.002207,0.002249,0.002272,0.002183,4.66B,-1.86%
2019년 12월 16일,0.002249,0.002275,0.002317,0.002221,3.93B,-1.15%
2019년 12월 15일,0.002275,0.002294,0.00231,0.002248,3.83B,-0.82%
2019년 12월 14일,0.002294,0.002302,0.002323,0.002261,3.83B,-0.33%
2019년 12월 13일,0.002302,0.002304,0.002326,0.002294,3.81B,-0.12%
2019년 12월 12일,0.002304,0.002304,0.002324,0.002288,3.77B,0.00%
2019년 12월 11일,0.002304,0.002306,0.002341,0.002281,3.95B,-0.08%
2019년 12월 10일,0.002306,0.002281,0.002315,0.002261,3.99B,1.10%
2019년 12월 09일,0.002281,0.002287,0.002311,0.002261,3.74B,-0.27%
2019년 12월 08일,0.002287,0.002288,0.002692,0.0022,3.53B,-0.04%
2019년 12월 07일,0.002288,0.002335,0.002342,0.002208,3.79B,-1.99%
2019년 12월 06일,0.002335,0.002328,0.002355,0.002285,3.58B,0.27%
