날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 07월 27일,0.0409,0.044,0.0449,0.0385,266.19M,-7.05%
2020년 07월 26일,0.044,0.0464,0.0475,0.0427,197.36M,-5.15%
2020년 07월 25일,0.0464,0.0461,0.048,0.0455,177.22M,0.64%
2020년 07월 24일,0.0461,0.0481,0.0499,0.046,172.71M,-4.16%
2020년 07월 23일,0.0481,0.0472,0.0499,0.0452,181.43M,1.92%
2020년 07월 22일,0.0472,0.0472,0.0498,0.0451,153.65M,0.00%
2020년 07월 21일,0.0472,0.0414,0.053,0.0413,259.06M,14.02%
2020년 07월 20일,0.0414,0.0419,0.0427,0.0406,157.04M,-1.17%
2020년 07월 19일,0.0419,0.0395,0.0419,0.0395,144.52M,6.06%
2020년 07월 18일,0.0395,0.0392,0.0397,0.0386,120.97M,0.77%
2020년 07월 17일,0.0392,0.039,0.0394,0.0385,111.00M,0.49%
2020년 07월 16일,0.039,0.0395,0.0397,0.0376,125.49M,-1.25%
2020년 07월 15일,0.0395,0.0402,0.0405,0.0394,119.03M,-1.76%
2020년 07월 14일,0.0402,0.041,0.041,0.0394,143.64M,-1.94%
2020년 07월 13일,0.041,0.0407,0.0426,0.0406,131.41M,0.74%
2020년 07월 12일,0.0407,0.0406,0.0414,0.0401,122.82M,0.25%
2020년 07월 11일,0.0406,0.0405,0.0417,0.0398,127.26M,0.24%
2020년 07월 10일,0.0405,0.0398,0.0408,0.0386,148.16M,1.72%
2020년 07월 09일,0.0398,0.0409,0.042,0.0397,148.91M,-2.66%
2020년 07월 08일,0.0409,0.0401,0.0422,0.04,95.50M,2.04%
2020년 07월 07일,0.0401,0.0391,0.0414,0.0386,96.50M,2.53%
2020년 07월 06일,0.0391,0.0383,0.0394,0.0378,120.67M,2.09%
2020년 07월 05일,0.0383,0.0392,0.0394,0.0374,136.69M,-2.29%
2020년 07월 04일,0.0392,0.0381,0.0393,0.0381,116.54M,2.87%
2020년 07월 03일,0.0381,0.0381,0.0387,0.0379,95.52M,0.00%
2020년 07월 02일,0.0381,0.0395,0.0401,0.0378,48.82M,-3.53%
2020년 07월 01일,0.0395,0.0379,0.0397,0.0377,121.72M,4.27%
2020년 06월 30일,0.0379,0.0377,0.0388,0.0369,106.10M,0.50%
2020년 06월 29일,0.0377,0.0378,0.0378,0.0361,128.70M,-0.27%
2020년 06월 28일,0.0378,0.0369,0.0382,0.0354,134.07M,2.41%
2020년 06월 27일,0.0369,0.0404,0.0404,0.0362,116.29M,-8.63%
2020년 06월 26일,0.0404,0.0428,0.0428,0.0394,105.62M,-5.63%
2020년 06월 25일,0.0428,0.0429,0.0431,0.0401,104.97M,-0.22%
2020년 06월 24일,0.0429,0.045,0.0455,0.0416,109.21M,-4.68%
2020년 06월 23일,0.045,0.0461,0.0464,0.0446,155.10M,-2.40%
2020년 06월 22일,0.0461,0.0432,0.0468,0.0432,172.29M,6.70%
2020년 06월 21일,0.0432,0.0422,0.0454,0.0421,135.45M,2.40%
2020년 06월 20일,0.0422,0.0413,0.0424,0.0412,133.26M,2.18%
2020년 06월 19일,0.0413,0.0418,0.0428,0.0401,134.57M,-1.19%
2020년 06월 18일,0.0418,0.0407,0.0425,0.0406,115.63M,2.71%
2020년 06월 17일,0.0407,0.0407,0.042,0.0399,98.26M,0.00%
2020년 06월 16일,0.0407,0.0403,0.0415,0.0393,98.71M,1.00%
2020년 06월 15일,0.0403,0.0413,0.0414,0.037,101.25M,-2.44%
2020년 06월 14일,0.0413,0.0429,0.044,0.0409,117.00M,-3.71%
2020년 06월 13일,0.0429,0.0425,0.0431,0.0413,109.43M,0.92%
2020년 06월 12일,0.0425,0.0405,0.0429,0.04,111.23M,4.94%
2020년 06월 11일,0.0405,0.0433,0.0464,0.0393,153.02M,-6.44%
2020년 06월 10일,0.0433,0.0412,0.0436,0.041,108.26M,5.10%
2020년 06월 09일,0.0412,0.0418,0.0419,0.0406,109.76M,-1.47%
2020년 06월 08일,0.0418,0.0412,0.0419,0.0409,85.37M,1.50%
2020년 06월 07일,0.0412,0.0415,0.0417,0.0397,108.95M,-0.72%
2020년 06월 06일,0.0415,0.0413,0.0416,0.0406,93.18M,0.47%
2020년 06월 05일,0.0413,0.0423,0.0425,0.0408,110.75M,-2.40%
2020년 06월 04일,0.0423,0.0415,0.0425,0.0404,120.02M,1.93%
2020년 06월 03일,0.0415,0.0403,0.0418,0.0398,174.61M,2.99%
2020년 06월 02일,0.0403,0.0411,0.0413,0.0374,191.30M,-1.95%
2020년 06월 01일,0.0411,0.0398,0.0415,0.0398,183.51M,3.25%
2020년 05월 31일,0.0398,0.0404,0.0418,0.0397,218.00M,-1.48%
2020년 05월 30일,0.0404,0.0401,0.0415,0.0394,205.48M,0.75%
2020년 05월 29일,0.0401,0.0396,0.0402,0.0387,158.45M,1.27%
2020년 05월 28일,0.0396,0.0408,0.0409,0.0391,204.19M,-2.94%
2020년 05월 27일,0.0408,0.0417,0.0421,0.0393,218.01M,-2.15%
