"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 04월 15일","1.90003","1.94411","1.97663","1.89335","7.15M","-2.27%"
"2020년 04월 14일","1.94420","1.93575","1.99352","1.90769","8.09M","0.44%"
"2020년 04월 13일","1.93575","1.99996","1.99996","1.89061","12.81M","-3.21%"
"2020년 04월 12일","1.99996","1.97069","2.05700","1.89599","15.21M","1.50%"
"2020년 04월 11일","1.97032","1.90921","2.04034","1.88912","12.46M","3.20%"
"2020년 04월 10일","1.90924","2.10735","2.11338","1.82699","21.71M","-9.40%"
"2020년 04월 09일","2.10735","2.14426","2.17816","2.00532","18.92M","-1.72%"
"2020년 04월 08일","2.14426","1.95942","2.17364","1.92512","18.61M","9.45%"
"2020년 04월 07일","1.95908","1.90567","2.09408","1.86994","29.61M","2.79%"
"2020년 04월 06일","1.90585","1.66564","1.90585","1.66146","15.45M","14.42%"
"2020년 04월 05일","1.66564","1.69559","1.70605","1.66310","3.99M","-1.77%"
"2020년 04월 04일","1.69559","1.67608","1.72368","1.65494","6.52M","1.17%"
"2020년 04월 03일","1.67599","1.66923","1.77660","1.65212","11.03M","0.41%"
"2020년 04월 02일","1.66923","1.60860","1.79370","1.59653","17.07M","3.75%"
"2020년 04월 01일","1.60893","1.60752","1.62821","1.52259","7.59M","0.08%"
"2020년 03월 31일","1.60768","1.60517","1.63502","1.55225","5.93M","0.16%"
"2020년 03월 30일","1.60517","1.46847","1.65457","1.46667","7.99M","9.31%"
"2020년 03월 29일","1.46847","1.56402","1.57807","1.46847","5.65M","-6.11%"
"2020년 03월 28일","1.56402","1.58737","1.61089","1.50945","9.72M","-1.47%"
"2020년 03월 27일","1.58737","1.75546","1.77822","1.57936","10.34M","-9.58%"
"2020년 03월 26일","1.75546","1.71227","1.75918","1.70090","6.89M","2.52%"
"2020년 03월 25일","1.71227","1.76072","1.78783","1.65157","14.55M","-2.77%"
