"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 02월 17일","0.16803","0.18631","0.18631","0.15157","4.24M","-9.81%"
"2020년 02월 16일","0.18631","0.22995","0.23509","0.16352","10.04M","-19.18%"
"2020년 02월 15일","0.23053","0.18859","0.25936","0.18833","13.80M","22.24%"
"2020년 02월 14일","0.18859","0.17678","0.19776","0.17102","2.57M","6.68%"
"2020년 02월 13일","0.17678","0.16870","0.19265","0.16184","3.15M","4.73%"
"2020년 02월 12일","0.16880","0.15880","0.17212","0.15880","2.07M","6.30%"
"2020년 02월 11일","0.15880","0.15666","0.16008","0.14813","1.48M","1.36%"
"2020년 02월 10일","0.15666","0.15730","0.15901","0.14424","2.07M","-0.41%"
"2020년 02월 09일","0.15730","0.14253","0.16103","0.14239","2.63M","10.36%"
"2020년 02월 08일","0.14253","0.14286","0.15123","0.13773","2.45M","-0.23%"
"2020년 02월 07일","0.14286","0.14367","0.14451","0.14018","1.91M","-0.56%"
"2020년 02월 06일","0.14367","0.13599","0.14455","0.13403","1.86M","5.65%"
"2020년 02월 05일","0.13599","0.13814","0.14737","0.13338","2.44M","-1.37%"
"2020년 02월 04일","0.13787","0.12953","0.13897","0.12953","1.39M","6.44%"
"2020년 02월 03일","0.12953","0.12692","0.13124","0.12547","1.46M","2.06%"
"2020년 02월 02일","0.12692","0.12124","0.13954","0.11967","4.00M","4.68%"
"2020년 02월 01일","0.12124","0.11975","0.12164","0.11785","1.07M","1.25%"
"2020년 01월 31일","0.11975","0.12376","0.12452","0.11960","1.10M","-3.24%"
"2020년 01월 30일","0.12376","0.12300","0.12446","0.12092","785.18K","0.62%"
"2020년 01월 29일","0.12300","0.12166","0.12439","0.11990","1.11M","1.10%"
"2020년 01월 28일","0.12166","0.11668","0.12193","0.11661","765.02K","4.27%"
"2020년 01월 27일","0.11668","0.11392","0.11825","0.11274","930.91K","2.42%"
"2020년 01월 26일","0.11392","0.11103","0.11479","0.11052","617.72K","2.61%"
"2020년 01월 25일","0.11103","0.11542","0.11631","0.11047","832.30K","-3.81%"
"2020년 01월 24일","0.11542","0.11349","0.11824","0.11223","853.37K","1.70%"
"2020년 01월 23일","0.11349","0.11846","0.11941","0.11031","804.86K","-4.19%"
"2020년 01월 22일","0.11846","0.11416","0.12107","0.11384","1.12M","3.57%"
"2020년 01월 21일","0.11437","0.11138","0.11691","0.11016","694.97K","2.69%"
"2020년 01월 20일","0.11138","0.11139","0.11230","0.10836","675.71K","-0.02%"
"2020년 01월 19일","0.11139","0.11415","0.11564","0.10640","1.21M","-2.41%"
"2020년 01월 18일","0.11415","0.11082","0.11685","0.10960","1.12M","3.00%"
"2020년 01월 17일","0.11082","0.10812","0.11762","0.10748","1.46M","2.24%"
"2020년 01월 16일","0.10839","0.10709","0.10925","0.10245","1.45M","1.21%"
"2020년 01월 15일","0.10709","0.10304","0.10899","0.10093","2.05M","3.93%"
"2020년 01월 14일","0.10304","0.09730","0.10371","0.09574","1.11M","5.90%"
"2020년 01월 13일","0.09730","0.10147","0.10153","0.09725","684.79K","-4.10%"
"2020년 01월 12일","0.10147","0.10059","0.10488","0.10007","803.62K","0.87%"
"2020년 01월 11일","0.10059","0.09986","0.10443","0.09755","1.03M","0.67%"
"2020년 01월 10일","0.09992","0.10060","0.10411","0.09732","1.32M","-0.67%"
"2020년 01월 09일","0.10060","0.10079","0.10428","0.09856","732.79K","-0.19%"
"2020년 01월 08일","0.10079","0.10697","0.10867","0.09906","898.90K","-5.77%"
"2020년 01월 07일","0.10697","0.10545","0.10910","0.10223","1.02M","1.44%"
"2020년 01월 06일","0.10545","0.09977","0.10842","0.09920","876.55K","5.69%"
"2020년 01월 05일","0.09977","0.10128","0.10298","0.09910","720.18K","-1.49%"
"2020년 01월 04일","0.10128","0.10129","0.10279","0.09951","581.24K","-0.01%"
"2020년 01월 03일","0.10129","0.09375","0.10673","0.09222","1.13M","8.04%"
"2020년 01월 02일","0.09375","0.09674","0.09820","0.09223","990.26K","-3.09%"
"2020년 01월 01일","0.09674","0.09196","0.09987","0.09096","788.48K","5.19%"
"2019년 12월 31일","0.09196","0.09530","0.09646","0.09190","592.39K","-3.51%"
"2019년 12월 30일","0.09530","0.09939","0.10060","0.09506","559.42K","-4.11%"
"2019년 12월 29일","0.09939","0.09925","0.10147","0.09843","392.19K","0.14%"
"2019년 12월 28일","0.09925","0.09777","0.10161","0.09647","542.20K","1.52%"
"2019년 12월 27일","0.09777","0.09680","0.10026","0.09613","590.49K","1.00%"
"2019년 12월 26일","0.09680","0.09662","0.09987","0.09533","518.44K","0.53%"
"2019년 12월 25일","0.09629","0.10012","0.10026","0.09578","555.92K","-3.98%"
"2019년 12월 24일","0.10028","0.10042","0.10140","0.09910","460.95K","-0.14%"
"2019년 12월 23일","0.10042","0.10260","0.10622","0.09993","895.90K","-2.12%"
"2019년 12월 22일","0.10260","0.10127","0.10290","0.10038","710.93K","1.32%"
"2019년 12월 21일","0.10127","0.10981","0.10981","0.10101","760.44K","-7.78%"
"2019년 12월 20일","0.10981","0.10033","0.11116","0.09762","911.89K","9.45%"
"2019년 12월 19일","0.10033","0.10176","0.10296","0.09745","619.10K","-1.40%"
"2019년 12월 18일","0.10176","0.09095","0.10923","0.08947","1.44M","11.89%"
"2019년 12월 17일","0.09095","0.10238","0.10277","0.09011","1.10M","-11.17%"
"2019년 12월 16일","0.10238","0.10886","0.11040","0.10215","645.99K","-5.95%"
"2019년 12월 15일","0.10886","0.10638","0.11070","0.10612","563.69K","2.33%"
"2019년 12월 14일","0.10638","0.11068","0.11519","0.10631","2.14M","-3.89%"
"2019년 12월 13일","0.11068","0.11010","0.11285","0.10904","766.11K","0.53%"
"2019년 12월 12일","0.11010","0.11197","0.11468","0.10915","1.00M","-1.67%"
"2019년 12월 11일","0.11197","0.11098","0.11478","0.11008","705.50K","0.89%"
"2019년 12월 10일","0.11098","0.11524","0.11850","0.11037","994.33K","-3.69%"
"2019년 12월 09일","0.11524","0.12046","0.12142","0.11462","674.34K","-4.33%"
"2019년 12월 08일","0.12046","0.11915","0.12246","0.11660","566.32K","1.10%"
"2019년 12월 07일","0.11915","0.12053","0.12209","0.11896","548.78K","-1.15%"
"2019년 12월 06일","0.12053","0.11952","0.12153","0.11784","455.79K","0.85%"
"2019년 12월 05일","0.11952","0.11355","0.12356","0.11284","1.11M","5.33%"
"2019년 12월 04일","0.11347","0.12092","0.12354","0.11290","863.98K","-6.16%"
