날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 06월 21일,0.019827,0.019164,0.021196,0.019156,1.95B,3.48%
2020년 06월 20일,0.01916,0.018753,0.01937,0.017546,1.82B,2.17%
2020년 06월 19일,0.018753,0.020833,0.021916,0.018428,2.04B,-9.99%
2020년 06월 18일,0.020833,0.023313,0.023356,0.020367,1.53B,-10.63%
2020년 06월 17일,0.023313,0.025135,0.025141,0.02292,1.25B,-7.25%
2020년 06월 16일,0.025135,0.025092,0.026495,0.02437,1.28B,0.18%
2020년 06월 15일,0.025091,0.022922,0.025681,0.020629,2.36B,9.46%
2020년 06월 14일,0.022922,0.022686,0.0244,0.021562,1.55B,1.04%
2020년 06월 13일,0.022686,0.025949,0.026039,0.021826,1.70B,-12.58%
2020년 06월 12일,0.025949,0.02508,0.026735,0.024581,1.44B,3.47%
2020년 06월 11일,0.02508,0.027315,0.029882,0.024001,2.80B,-8.20%
2020년 06월 10일,0.02732,0.024438,0.028905,0.023787,2.08B,11.79%
2020년 06월 09일,0.024438,0.021341,0.024638,0.020767,1.24B,14.51%
2020년 06월 08일,0.021341,0.022339,0.022407,0.020948,828.35M,-4.63%
2020년 06월 07일,0.022377,0.021156,0.022667,0.019997,1.68B,5.83%
2020년 06월 06일,0.021145,0.017966,0.022554,0.017901,2.14B,17.69%
2020년 06월 05일,0.017966,0.016413,0.018142,0.016359,959.71M,9.47%
2020년 06월 04일,0.016413,0.018017,0.018045,0.01639,852.31M,-8.91%
2020년 06월 03일,0.018017,0.018226,0.018459,0.01689,1.25B,-1.15%
2020년 06월 02일,0.018226,0.016308,0.019703,0.016274,2.64B,11.76%
2020년 06월 01일,0.016308,0.014717,0.017614,0.014357,2.93B,10.81%
2020년 05월 31일,0.014717,0.0134,0.015442,0.013387,1.81B,9.84%
2020년 05월 30일,0.013399,0.012458,0.0142,0.012425,1.41B,7.55%
2020년 05월 29일,0.012458,0.012383,0.012598,0.011958,1.00B,0.60%
2020년 05월 28일,0.012383,0.012268,0.013097,0.01195,1.27B,0.94%
2020년 05월 27일,0.012268,0.012368,0.012755,0.01164,1.48B,-0.80%
2020년 05월 26일,0.012368,0.01243,0.013312,0.0116,1.87B,-0.50%
2020년 05월 25일,0.01243,0.009874,0.013699,0.009731,3.32B,25.83%
2020년 05월 24일,0.009878,0.009857,0.010802,0.009433,1.23B,0.22%
2020년 05월 23일,0.009857,0.010038,0.010501,0.009632,961.35M,-1.80%
2020년 05월 22일,0.010038,0.009762,0.010558,0.00929,1.31B,2.75%
2020년 05월 21일,0.009769,0.009618,0.010201,0.008518,1.33B,1.57%
2020년 05월 20일,0.009618,0.009797,0.010088,0.009391,868.48M,-1.87%
2020년 05월 19일,0.009802,0.009951,0.010299,0.009412,1.04B,-1.50%
2020년 05월 18일,0.009951,0.010578,0.010578,0.009748,976.00M,-5.92%
2020년 05월 17일,0.010578,0.010905,0.010935,0.010432,860.17M,-3.00%
2020년 05월 16일,0.010905,0.01004,0.011105,0.009947,986.09M,8.62%
2020년 05월 15일,0.01004,0.010467,0.011035,0.00981,1.73B,-4.08%
2020년 05월 14일,0.010467,0.009433,0.011132,0.008626,1.79B,10.96%
2020년 05월 13일,0.009433,0.00762,0.009514,0.007602,2.10B,23.79%
2020년 05월 12일,0.00762,0.007015,0.007833,0.0069,870.28M,8.49%
2020년 05월 11일,0.007023,0.006846,0.007361,0.006346,810.41M,2.58%
2020년 05월 10일,0.006847,0.007176,0.007333,0.006106,838.65M,-4.59%
2020년 05월 09일,0.007176,0.007013,0.007351,0.006957,577.75M,2.32%
2020년 05월 08일,0.007013,0.007091,0.007642,0.006882,803.92M,-1.10%
2020년 05월 07일,0.007091,0.00702,0.00745,0.006757,966.08M,1.02%
2020년 05월 06일,0.00702,0.008283,0.008323,0.006969,1.17B,-15.25%
2020년 05월 05일,0.008283,0.007097,0.008451,0.006958,1.05B,16.71%
2020년 05월 04일,0.007097,0.006063,0.007654,0.00594,1.74B,17.06%
2020년 05월 03일,0.006063,0.006205,0.006291,0.005813,294.23M,-2.29%
2020년 05월 02일,0.006205,0.005945,0.006243,0.005816,367.80M,4.38%
2020년 05월 01일,0.005945,0.005523,0.00616,0.005505,634.07M,7.64%
2020년 04월 30일,0.005523,0.005368,0.005724,0.005124,694.07M,2.89%
2020년 04월 29일,0.005368,0.004972,0.005408,0.004968,444.41M,7.96%
2020년 04월 28일,0.004972,0.005019,0.005063,0.004847,288.51M,-0.95%
2020년 04월 27일,0.005019,0.005065,0.005255,0.004794,433.98M,-0.89%
2020년 04월 26일,0.005065,0.004791,0.005267,0.004791,619.29M,5.71%
2020년 04월 25일,0.004791,0.004644,0.004827,0.004576,397.16M,3.17%
2020년 04월 24일,0.004644,0.004331,0.004755,0.004328,524.48M,7.23%
2020년 04월 23일,0.004331,0.004213,0.004426,0.004095,455.05M,2.80%
2020년 04월 22일,0.004213,0.004119,0.004288,0.004048,327.76M,2.27%
2020년 04월 21일,0.004119,0.004038,0.004193,0.004008,346.32M,2.00%
2020년 04월 20일,0.004038,0.004239,0.00439,0.004038,388.86M,-4.75%
2020년 04월 19일,0.004239,0.004394,0.004431,0.004221,378.28M,-3.52%
2020년 04월 18일,0.004394,0.004192,0.004406,0.004185,353.80M,4.80%
2020년 04월 17일,0.004192,0.004293,0.004313,0.004169,340.24M,-2.34%
2020년 04월 16일,0.004293,0.004002,0.004343,0.003872,368.83M,7.28%
2020년 04월 15일,0.004002,0.00414,0.004209,0.003994,278.34M,-3.33%
2020년 04월 14일,0.00414,0.004111,0.004212,0.00407,304.30M,0.70%
2020년 04월 13일,0.004111,0.004218,0.004218,0.004035,420.01M,-2.54%
2020년 04월 12일,0.004218,0.004262,0.004426,0.004201,346.59M,-1.02%
2020년 04월 11일,0.004262,0.004182,0.004273,0.004116,283.48M,1.89%
2020년 04월 10일,0.004182,0.004643,0.004663,0.004085,456.66M,-9.93%
2020년 04월 09일,0.004643,0.00463,0.00474,0.004439,434.09M,0.30%
2020년 04월 08일,0.00463,0.004527,0.004722,0.004494,495.82M,2.26%
