날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 09월 18일,0.25061,0.25214,0.25523,0.24641,1.09B,-0.59%
2020년 09월 17일,0.25209,0.24683,0.25821,0.24614,1.10B,2.17%
2020년 09월 16일,0.24674,0.24331,0.25112,0.23431,1.09B,1.41%
2020년 09월 15일,0.24331,0.24559,0.24939,0.24218,1.07B,-0.97%
2020년 09월 14일,0.2457,0.24203,0.24833,0.23915,1.07B,1.50%
2020년 09월 13일,0.24206,0.24741,0.25336,0.23778,1.02B,-2.19%
2020년 09월 12일,0.24748,0.24258,0.24873,0.24023,1.35B,2.02%
2020년 09월 11일,0.24257,0.24311,0.24441,0.23701,1.35B,-0.23%
2020년 09월 10일,0.24312,0.23901,0.24858,0.23888,1.56B,1.71%
2020년 09월 09일,0.23904,0.2365,0.24273,0.23312,1.43B,1.07%
2020년 09월 08일,0.2365,0.242,0.24355,0.23133,1.75B,-2.30%
2020년 09월 07일,0.24207,0.23985,0.24285,0.22986,1.77B,0.93%
2020년 09월 06일,0.23984,0.23737,0.2434,0.22977,1.78B,1.05%
2020년 09월 05일,0.23736,0.25403,0.25941,0.23152,2.22B,-6.56%
2020년 09월 04일,0.25404,0.2443,0.26547,0.24113,2.07B,3.99%
2020년 09월 03일,0.2443,0.27602,0.27647,0.2397,2.07B,-11.49%
2020년 09월 02일,0.27602,0.29533,0.30373,0.26565,2.08B,-6.55%
2020년 09월 01일,0.29537,0.28114,0.29881,0.27632,1.62B,5.05%
2020년 08월 31일,0.28117,0.28303,0.2845,0.27813,1.16B,-0.66%
2020년 08월 30일,0.28303,0.27384,0.28383,0.27381,1.16B,3.36%
2020년 08월 29일,0.27384,0.27167,0.2768,0.26872,952.89M,0.79%
2020년 08월 28일,0.27168,0.26456,0.27313,0.26005,1.18B,2.70%
2020년 08월 27일,0.26455,0.27647,0.27826,0.25489,1.56B,-4.31%
2020년 08월 26일,0.27647,0.27641,0.28055,0.27404,1.10B,0.02%
2020년 08월 25일,0.27641,0.28856,0.28957,0.27047,1.30B,-4.22%
2020년 08월 24일,0.28857,0.2848,0.29193,0.28236,988.01M,1.34%
2020년 08월 23일,0.28477,0.28609,0.28794,0.27761,969.03M,-0.47%
2020년 08월 22일,0.28611,0.27921,0.28661,0.27353,1.22B,2.47%
2020년 08월 21일,0.27921,0.29215,0.29575,0.27792,1.53B,-4.43%
2020년 08월 20일,0.29217,0.28979,0.2944,0.2847,1.22B,0.82%
2020년 08월 19일,0.28979,0.30255,0.30587,0.27942,1.99B,-4.22%
2020년 08월 18일,0.30255,0.3152,0.32152,0.2985,2.15B,-3.99%
2020년 08월 17일,0.31513,0.30446,0.32667,0.29746,2.75B,3.50%
2020년 08월 16일,0.30447,0.29882,0.30467,0.29243,1.74B,1.88%
2020년 08월 15일,0.29886,0.30006,0.30522,0.29364,1.81B,-0.40%
2020년 08월 14일,0.30006,0.29434,0.30708,0.29097,2.10B,1.94%
2020년 08월 13일,0.29435,0.28232,0.29536,0.27298,2.00B,4.26%
2020년 08월 12일,0.28231,0.28292,0.28719,0.27266,1.97B,-0.22%
2020년 08월 11일,0.28293,0.29465,0.30713,0.27077,2.65B,-3.97%
2020년 08월 10일,0.29464,0.28795,0.29993,0.2851,1.97B,2.32%
2020년 08월 09일,0.28795,0.29526,0.29828,0.28236,1.18B,-2.47%
2020년 08월 08일,0.29525,0.29444,0.29864,0.29027,1.10B,0.27%
2020년 08월 07일,0.29444,0.30316,0.31003,0.28165,1.88B,-2.88%
2020년 08월 06일,0.30316,0.30248,0.31065,0.29743,1.82B,0.22%
2020년 08월 05일,0.30249,0.30136,0.30789,0.29175,2.07B,0.40%
2020년 08월 04일,0.30129,0.31005,0.31873,0.29153,2.74B,-2.83%
2020년 08월 03일,0.31005,0.28791,0.31971,0.28482,3.33B,7.70%
2020년 08월 02일,0.28787,0.29101,0.32523,0.25562,5.37B,-1.08%
2020년 08월 01일,0.291,0.25945,0.29743,0.25576,3.30B,12.15%
2020년 07월 31일,0.25947,0.24415,0.26039,0.2418,1.78B,6.27%
2020년 07월 30일,0.24417,0.24096,0.24941,0.23742,1.93B,0.40%
2020년 07월 29일,0.24319,0.23041,0.25,0.22955,2.44B,5.55%
2020년 07월 28일,0.23041,0.22433,0.2346,0.21729,2.00B,2.71%
2020년 07월 27일,0.22433,0.21527,0.2289,0.21005,2.10B,4.21%
2020년 07월 26일,0.21526,0.21464,0.22492,0.21295,1.55B,0.30%
2020년 07월 25일,0.21463,0.20401,0.21741,0.20367,1.26B,5.20%
2020년 07월 24일,0.20401,0.2085,0.2085,0.20205,1.02B,-2.16%
2020년 07월 23일,0.20851,0.20356,0.21006,0.20164,1.42B,2.43%
2020년 07월 22일,0.20356,0.19947,0.20437,0.1962,1.00B,2.05%
2020년 07월 21일,0.19947,0.19468,0.20085,0.19399,998.17M,2.46%
2020년 07월 20일,0.19469,0.19954,0.20008,0.19286,946.40M,-2.43%
2020년 07월 19일,0.19953,0.19988,0.20198,0.19588,877.53M,-0.18%
2020년 07월 18일,0.19989,0.19448,0.20197,0.19403,988.42M,2.78%
2020년 07월 17일,0.19448,0.19442,0.19798,0.19141,910.35M,0.04%
2020년 07월 16일,0.19441,0.19724,0.19752,0.18907,1.05B,-1.43%
2020년 07월 15일,0.19723,0.19911,0.19974,0.19654,772.57M,-0.95%
2020년 07월 14일,0.19911,0.19872,0.19972,0.19509,948.66M,0.20%
2020년 07월 13일,0.19872,0.20119,0.20645,0.19412,1.31B,-1.23%
2020년 07월 12일,0.20119,0.20114,0.20385,0.19798,863.29M,0.02%
2020년 07월 11일,0.20115,0.19898,0.2046,0.19812,1.13B,1.09%
2020년 07월 10일,0.19898,0.20261,0.20264,0.19338,1.36B,-1.79%
2020년 07월 09일,0.20261,0.20545,0.21161,0.1975,2.28B,-1.38%
2020년 07월 08일,0.20544,0.18512,0.20659,0.18402,2.17B,10.98%
2020년 07월 07일,0.18512,0.18875,0.18957,0.18321,935.86M,-1.92%
2020년 07월 06일,0.18875,0.17704,0.18908,0.17645,1.25B,6.57%
2020년 07월 05일,0.17711,0.17808,0.17876,0.17401,777.71M,-0.54%
2020년 07월 04일,0.17808,0.17634,0.1795,0.17604,773.85M,0.96%
2020년 07월 03일,0.1764,0.17478,0.17852,0.17443,802.84M,0.93%
2020년 07월 02일,0.17478,0.17644,0.17712,0.1724,925.56M,-0.95%
2020년 07월 01일,0.17645,0.17531,0.1781,0.17393,773.69M,0.64%
2020년 06월 30일,0.17532,0.17724,0.17756,0.17497,639.09M,-1.08%
2020년 06월 29일,0.17725,0.17687,0.17913,0.17518,880.97M,0.21%
2020년 06월 28일,0.17688,0.17514,0.1796,0.17349,856.63M,0.99%
2020년 06월 27일,0.17514,0.18249,0.18342,0.16947,975.54M,-4.03%
2020년 06월 26일,0.18248,0.18155,0.18679,0.17876,1.11B,0.51%
2020년 06월 25일,0.18155,0.18352,0.18406,0.17897,912.40M,-1.07%
2020년 06월 24일,0.18351,0.18886,0.1901,0.18179,1.01B,-2.83%
2020년 06월 23일,0.18886,0.18942,0.19042,0.18839,793.85M,-0.29%
2020년 06월 22일,0.18941,0.18606,0.19018,0.18584,1.07B,1.80%
2020년 06월 21일,0.18606,0.18793,0.1884,0.18577,623.94M,-0.99%
2020년 06월 20일,0.18793,0.18727,0.18894,0.18539,692.33M,0.35%
2020년 06월 19일,0.18727,0.18978,0.19002,0.18672,1.01B,-1.32%
2020년 06월 18일,0.18978,0.19318,0.1932,0.18829,852.10M,-1.76%
2020년 06월 17일,0.19318,0.19238,0.19852,0.1889,1.03B,0.41%
2020년 06월 16일,0.19239,0.19242,0.19389,0.19021,798.67M,-0.01%
2020년 06월 15일,0.19241,0.19029,0.19337,0.1824,1.29B,1.11%
2020년 06월 14일,0.19029,0.19241,0.19248,0.18894,671.96M,-1.10%
2020년 06월 13일,0.19241,0.19304,0.19373,0.19093,706.60M,-0.33%
2020년 06월 12일,0.19304,0.18837,0.19499,0.1871,903.45M,2.48%
2020년 06월 11일,0.18838,0.20271,0.20343,0.18544,1.38B,-7.07%
2020년 06월 10일,0.2027,0.20132,0.20376,0.20019,911.78M,0.68%
2020년 06월 09일,0.20133,0.20409,0.20499,0.20036,933.54M,-1.35%
2020년 06월 08일,0.20408,0.20334,0.20428,0.2014,799.78M,0.37%
2020년 06월 07일,0.20334,0.2037,0.20495,0.19902,996.83M,-0.18%
2020년 06월 06일,0.2037,0.20282,0.20476,0.20144,851.00M,0.44%
2020년 06월 05일,0.20282,0.20438,0.20567,0.20174,1.17B,-0.76%
2020년 06월 04일,0.20438,0.20411,0.20713,0.20121,1.36B,0.13%
2020년 06월 03일,0.20411,0.20316,0.20475,0.20104,1.23B,0.46%
2020년 06월 02일,0.20317,0.2109,0.21452,0.19826,2.05B,-3.66%
2020년 06월 01일,0.2109,0.20254,0.21184,0.20132,1.66B,4.13%
2020년 05월 31일,0.20254,0.20703,0.21323,0.20105,1.71B,-2.17%
2020년 05월 30일,0.20703,0.19758,0.20754,0.19611,1.54B,4.78%
2020년 05월 29일,0.19758,0.20045,0.2028,0.1965,1.28B,-1.43%
2020년 05월 28일,0.20046,0.19792,0.20088,0.1951,1.34B,1.26%
2020년 05월 27일,0.19797,0.19373,0.19994,0.19367,1.28B,2.18%
2020년 05월 26일,0.19374,0.19619,0.19691,0.19169,1.15B,-1.25%
2020년 05월 25일,0.19619,0.19271,0.19715,0.19047,1.22B,1.76%
2020년 05월 24일,0.19279,0.19883,0.20122,0.19279,1.05B,-3.04%
2020년 05월 23일,0.19883,0.20035,0.20212,0.19813,1.04B,-0.76%
2020년 05월 22일,0.20036,0.19432,0.20237,0.19227,1.55B,3.12%
2020년 05월 21일,0.1943,0.20176,0.20309,0.19013,1.39B,-3.69%
2020년 05월 20일,0.20176,0.20496,0.20611,0.19805,1.20B,-1.56%
2020년 05월 19일,0.20496,0.20539,0.20653,0.20115,1.17B,-0.21%
2020년 05월 18일,0.20539,0.20135,0.20779,0.20131,1.57B,2.00%
2020년 05월 17일,0.20136,0.19981,0.2044,0.19888,1.24B,0.78%
