"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 06월 28일","0.29091","0.28882","0.29978","0.28394","3.67M","0.72%"
"2019년 06월 27일","0.28882","0.30577","0.31233","0.28187","23.93M","-5.54%"
"2019년 06월 26일","0.30577","0.31509","0.32984","0.29859","38.09M","-2.98%"
"2019년 06월 25일","0.31517","0.32379","0.32537","0.31344","29.43M","-2.66%"
"2019년 06월 24일","0.32379","0.32434","0.33212","0.32065","28.86M","-0.17%"
"2019년 06월 23일","0.32434","0.33173","0.33796","0.32150","34.95M","-2.25%"
"2019년 06월 22일","0.33180","0.32800","0.33834","0.31352","42.59M","1.15%"
"2019년 06월 21일","0.32804","0.33034","0.33332","0.32348","23.08M","-0.70%"
"2019년 06월 20일","0.33034","0.34020","0.34249","0.32152","30.65M","-2.87%"
"2019년 06월 19일","0.34011","0.35016","0.35192","0.33828","32.20M","-2.89%"
"2019년 06월 18일","0.35024","0.34376","0.35078","0.33462","36.78M","1.88%"
"2019년 06월 17일","0.34376","0.33415","0.36908","0.33296","30.39M","2.85%"
"2019년 06월 16일","0.33423","0.32840","0.33658","0.32048","27.18M","1.78%"
"2019년 06월 15일","0.32840","0.31818","0.33564","0.31652","33.39M","3.21%"
"2019년 06월 14일","0.31818","0.32476","0.32627","0.30821","29.80M","-2.02%"
"2019년 06월 13일","0.32476","0.33297","0.33303","0.32244","30.61M","-2.47%"
"2019년 06월 12일","0.33297","0.32390","0.33466","0.32299","28.40M","2.80%"
"2019년 06월 11일","0.32390","0.33213","0.33282","0.31961","28.87M","-2.48%"
"2019년 06월 10일","0.33213","0.31767","0.33546","0.31331","28.74M","4.55%"
"2019년 06월 09일","0.31767","0.33508","0.34374","0.31282","30.19M","-5.20%"
"2019년 06월 08일","0.33508","0.33779","0.34827","0.32737","28.93M","-0.79%"
"2019년 06월 07일","0.33776","0.32632","0.34680","0.32517","30.71M","3.51%"
"2019년 06월 06일","0.32632","0.32767","0.33346","0.31008","32.83M","-0.41%"
"2019년 06월 05일","0.32767","0.33048","0.34121","0.31713","32.06M","-0.89%"
"2019년 06월 04일","0.33062","0.33935","0.35690","0.31978","36.28M","-2.69%"
"2019년 06월 03일","0.33975","0.35813","0.37448","0.33618","34.05M","-5.13%"
"2019년 06월 02일","0.35813","0.35670","0.36781","0.35374","28.55M","0.39%"
"2019년 06월 01일","0.35673","0.34784","0.36203","0.34178","30.14M","2.51%"
"2019년 05월 31일","0.34800","0.33724","0.35037","0.32043","30.31M","3.19%"
"2019년 05월 30일","0.33724","0.36113","0.38285","0.32250","39.10M","-6.62%"
"2019년 05월 29일","0.36113","0.37079","0.37083","0.34468","30.25M","-2.61%"
"2019년 05월 28일","0.37079","0.37720","0.37983","0.35930","30.09M","-1.32%"
"2019년 05월 27일","0.37577","0.34979","0.38793","0.34877","36.97M","7.43%"
"2019년 05월 26일","0.34979","0.34740","0.35598","0.33833","25.56M","0.69%"
"2019년 05월 25일","0.34740","0.35021","0.35587","0.34152","25.35M","-0.80%"
"2019년 05월 24일","0.35021","0.34740","0.36506","0.34143","25.63M","0.81%"
"2019년 05월 23일","0.34740","0.34402","0.34759","0.32401","26.19M","0.98%"
"2019년 05월 22일","0.34402","0.36471","0.38489","0.33673","24.73M","-5.68%"
"2019년 05월 21일","0.36471","0.36067","0.37523","0.34717","24.31M","1.12%"
"2019년 05월 20일","0.36067","0.38261","0.38261","0.35276","25.52M","-5.73%"
"2019년 05월 19일","0.38261","0.37308","0.39228","0.37191","23.20M","2.55%"
"2019년 05월 18일","0.37308","0.36912","0.40227","0.36131","23.57M","1.07%"
"2019년 05월 17일","0.36912","0.37810","0.38124","0.33955","26.01M","-2.37%"
"2019년 05월 16일","0.37810","0.40697","0.42940","0.36553","23.98M","-7.09%"
"2019년 05월 15일","0.40697","0.36693","0.40985","0.36194","39.46M","10.91%"
"2019년 05월 14일","0.36693","0.35377","0.37779","0.34586","576.37K","3.72%"
"2019년 05월 13일","0.35377","0.35429","0.36578","0.34828","377.84K","-0.15%"
"2019년 05월 12일","0.35429","0.37008","0.40835","0.33873","26.21M","-4.27%"
"2019년 05월 11일","0.37008","0.36412","0.38384","0.34199","49.79M","1.64%"
"2019년 05월 10일","0.36412","0.28226","0.37475","0.28177","33.18M","29.00%"
"2019년 05월 09일","0.28226","0.31476","0.31840","0.27484","28.20M","-10.33%"
"2019년 05월 08일","0.31476","0.31778","0.33407","0.30954","27.75M","-0.95%"
"2019년 05월 07일","0.31778","0.34576","0.35203","0.31629","26.99M","-8.09%"
"2019년 05월 06일","0.34576","0.35832","0.35842","0.33368","25.70M","-3.50%"
"2019년 05월 05일","0.35832","0.36144","0.37277","0.35582","23.96M","-0.84%"
"2019년 05월 04일","0.36134","0.37828","0.38014","0.34618","24.44M","-4.48%"
"2019년 05월 03일","0.37828","0.37965","0.38544","0.36612","24.00M","-0.36%"
"2019년 05월 02일","0.37965","0.38801","0.39490","0.37655","23.15M","-2.15%"
"2019년 05월 01일","0.38801","0.38271","0.39161","0.37692","23.01M","1.38%"
"2019년 04월 30일","0.38271","0.37650","0.39662","0.37151","22.91M","1.65%"
"2019년 04월 29일","0.37650","0.40587","0.40587","0.37309","23.26M","-7.24%"
"2019년 04월 28일","0.40587","0.39235","0.42370","0.39138","21.61M","3.45%"
"2019년 04월 27일","0.39235","0.37970","0.39754","0.36842","23.11M","3.33%"
"2019년 04월 26일","0.37970","0.39019","0.39969","0.36687","24.21M","-2.69%"
"2019년 04월 25일","0.39019","0.41378","0.43292","0.38135","22.05M","-5.70%"
"2019년 04월 24일","0.41378","0.41973","0.44977","0.39135","50.59M","-1.42%"
"2019년 04월 23일","0.41973","0.39872","0.44817","0.38315","22.71M","5.35%"
"2019년 04월 22일","0.39844","0.43786","0.45306","0.39104","23.77M","-9.00%"
"2019년 04월 21일","0.43786","0.41193","0.49646","0.39813","24.90M","6.29%"
"2019년 04월 20일","0.41193","0.37670","0.44190","0.37156","45.66M","9.35%"
"2019년 04월 19일","0.37670","0.34921","0.37939","0.34267","500.94K","7.87%"
"2019년 04월 18일","0.34921","0.33261","0.37332","0.33261","21.71M","4.99%"
"2019년 04월 17일","0.33261","0.32259","0.34242","0.31632","26.93M","3.10%"
"2019년 04월 16일","0.32259","0.29299","0.32880","0.29153","28.65M","10.10%"
"2019년 04월 15일","0.29299","0.30566","0.31270","0.28753","30.35M","-4.14%"
"2019년 04월 14일","0.30566","0.30992","0.33251","0.29616","29.25M","-1.37%"
"2019년 04월 13일","0.30992","0.28729","0.31120","0.28221","29.05M","7.87%"
"2019년 04월 12일","0.28729","0.26793","0.28770","0.26043","48.99M","7.07%"
"2019년 04월 11일","0.26833","0.29250","0.29261","0.25833","15.35M","-8.26%"
"2019년 04월 10일","0.29250","0.28753","0.30042","0.28621","29.92M","1.73%"
"2019년 04월 09일","0.28753","0.29476","0.29476","0.28177","61.77M","-2.45%"
"2019년 04월 08일","0.29476","0.29939","0.30441","0.28542","29.65M","-1.55%"
"2019년 04월 07일","0.29939","0.30151","0.30900","0.29469","29.55M","-0.70%"
"2019년 04월 06일","0.30151","0.30582","0.31222","0.29633","29.19M","-1.41%"
"2019년 04월 05일","0.30582","0.28251","0.31798","0.28221","43.95M","8.25%"
"2019년 04월 04일","0.28251","0.28359","0.30280","0.27054","46.64M","-0.38%"
"2019년 04월 03일","0.28359","0.32117","0.32182","0.27565","906.75K","-11.70%"
"2019년 04월 02일","0.32117","0.28551","0.32117","0.28258","528.37K","12.49%"
"2019년 04월 01일","0.28551","0.29283","0.30743","0.28518","611.71K","-2.50%"
"2019년 03월 31일","0.29283","0.27593","0.29284","0.26605","191.71K","6.12%"
"2019년 03월 30일","0.27593","0.28904","0.28904","0.25978","453.08K","-4.53%"
"2019년 03월 29일","0.28904","0.25112","0.30993","0.25112","1.18M","15.10%"
"2019년 03월 28일","0.25112","0.23535","0.25753","0.22123","478.12K","6.70%"
"2019년 03월 27일","0.23535","0.21803","0.23819","0.21430","158.02K","7.94%"
"2019년 03월 26일","0.21803","0.20087","0.22017","0.20087","231.31K","8.54%"
"2019년 03월 25일","0.20087","0.20949","0.21009","0.20056","160.54K","-4.11%"
"2019년 03월 24일","0.20949","0.20036","0.22098","0.20036","189.38K","4.56%"
"2019년 03월 23일","0.20036","0.19909","0.20122","0.19899","146.29K","0.64%"
"2019년 03월 22일","0.19909","0.19438","0.20364","0.19391","107.55K","2.42%"
"2019년 03월 21일","0.19438","0.19231","0.19908","0.18903","158.55K","1.08%"
"2019년 03월 20일","0.19231","0.19299","0.19347","0.18975","92.13K","-0.35%"
"2019년 03월 19일","0.19299","0.19641","0.19704","0.19140","93.33K","-1.74%"
"2019년 03월 18일","0.19641","0.19469","0.19884","0.19270","47.42K","0.88%"
"2019년 03월 17일","0.19469","0.19872","0.19872","0.19181","44.83K","-2.02%"
"2019년 03월 16일","0.19872","0.19598","0.20033","0.19598","125.68K","1.40%"
"2019년 03월 15일","0.19598","0.19393","0.20200","0.19358","117.07K","1.05%"
"2019년 03월 14일","0.19393","0.19020","0.20193","0.18325","228.46K","1.96%"
"2019년 03월 13일","0.19020","0.19318","0.19865","0.18862","204.48K","-1.55%"
"2019년 03월 12일","0.19318","0.19517","0.19764","0.18543","132.90K","-1.02%"
"2019년 03월 11일","0.19517","0.20625","0.20684","0.18994","295.23K","-5.37%"
"2019년 03월 10일","0.20625","0.21150","0.21381","0.19818","219.14K","-2.48%"
"2019년 03월 09일","0.21150","0.19886","0.21273","0.19362","250.55K","6.36%"
