"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 02월 16일","1.2174","1.1348","1.2640","1.1348","5.60M","7.28%"
"2019년 02월 15일","1.1348","1.1194","1.1625","1.1169","2.77M","1.38%"
"2019년 02월 14일","1.1194","1.1383","1.1444","1.1065","2.72M","-1.64%"
"2019년 02월 13일","1.1382","1.1580","1.1664","1.1262","2.78M","-1.64%"
"2019년 02월 12일","1.1572","1.1500","1.1647","1.1295","3.62M","0.62%"
"2019년 02월 11일","1.1500","1.1919","1.1939","1.1432","5.65M","-3.54%"
"2019년 02월 10일","1.1923","1.1548","1.2101","1.1444","9.25M","3.25%"
"2019년 02월 09일","1.1548","1.1465","1.1628","1.1243","6.04M","0.72%"
"2019년 02월 08일","1.1465","1.0350","1.1489","1.0306","9.10M","10.77%"
"2019년 02월 07일","1.0350","1.0230","1.0517","1.0127","7.89M","1.17%"
"2019년 02월 06일","1.0231","1.0803","1.0862","1.0119","5.88M","-5.30%"
"2019년 02월 05일","1.0803","1.1072","1.1072","1.0734","7.81M","-2.43%"
"2019년 02월 04일","1.1072","1.0978","1.1270","1.0958","8.18M","0.85%"
"2019년 02월 03일","1.0978","1.0981","1.1249","1.0794","7.20M","-0.04%"
"2019년 02월 02일","1.0983","1.0844","1.1064","1.0709","3.42M","1.24%"
"2019년 02월 01일","1.0848","1.0859","1.0983","1.0446","3.80M","-0.11%"
"2019년 01월 31일","1.0859","1.1330","1.1534","1.0726","2.89M","-4.12%"
"2019년 01월 30일","1.1326","1.1030","1.1481","1.0940","7.60M","2.74%"
"2019년 01월 29일","1.1024","1.1109","1.1206","1.0719","4.30M","-0.77%"
"2019년 01월 28일","1.1109","1.1690","1.1702","1.0683","4.53M","-4.97%"
"2019년 01월 27일","1.1690","1.2328","1.2471","1.1308","3.37M","-5.17%"
"2019년 01월 26일","1.2328","1.2374","1.2970","1.2310","1.71M","-0.47%"
"2019년 01월 25일","1.2386","1.2529","1.2603","1.2201","2.04M","-1.14%"
"2019년 01월 24일","1.2529","1.2653","1.2692","1.2421","3.98M","-0.98%"
"2019년 01월 23일","1.2653","1.2911","1.3003","1.2443","3.56M","-2.00%"
"2019년 01월 22일","1.2911","1.2623","1.3059","1.2332","3.93M","2.27%"
"2019년 01월 21일","1.2625","1.2481","1.2669","1.2286","4.31M","1.17%"
"2019년 01월 20일","1.2479","1.2942","1.3520","1.2176","4.31M","-3.59%"
"2019년 01월 19일","1.2944","1.2644","1.3420","1.2511","3.24M","2.37%"
"2019년 01월 18일","1.2644","1.2878","1.2917","1.2338","1.93M","-1.80%"
"2019년 01월 17일","1.2877","1.2562","1.2907","1.2458","2.02M","2.49%"
"2019년 01월 16일","1.2564","1.2192","1.2729","1.2111","1.97M","3.06%"
"2019년 01월 15일","1.2192","1.2702","1.2808","1.2092","2.92M","-4.02%"
"2019년 01월 14일","1.2703","1.1802","1.2966","1.1714","3.28M","7.63%"
"2019년 01월 13일","1.1802","1.2750","1.2952","1.1699","2.78M","-7.43%"
"2019년 01월 12일","1.2750","1.2800","1.2970","1.2551","2.32M","-0.37%"
"2019년 01월 11일","1.2798","1.2616","1.3007","1.2384","3.11M","1.43%"
"2019년 01월 10일","1.2618","1.5099","1.5578","1.2411","4.71M","-16.43%"
"2019년 01월 09일","1.5099","1.4810","1.5183","1.4785","2.06M","1.95%"
"2019년 01월 08일","1.4810","1.4746","1.5282","1.4456","2.22M","0.42%"
"2019년 01월 07일","1.4748","1.5493","1.5566","1.4638","2.48M","-4.81%"
"2019년 01월 06일","1.5493","1.4811","1.5569","1.4503","4.59M","4.50%"
"2019년 01월 05일","1.4825","1.4493","1.5518","1.4470","4.84M","2.33%"
"2019년 01월 04일","1.4487","1.4402","1.4872","1.4056","5.16M","0.59%"
"2019년 01월 03일","1.4402","1.4957","1.5090","1.4237","2.78M","-3.71%"
"2019년 01월 02일","1.4957","1.4080","1.5197","1.4080","4.58M","6.21%"
"2019년 01월 01일","1.4082","1.3367","1.4125","1.3206","3.93M","5.35%"
