날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 09월 20일,0.1091,0.1083,0.1099,0.1078,243.21K,0.65%
2019년 09월 19일,0.1084,0.1106,0.1108,0.104,1.22M,-1.90%
2019년 09월 18일,0.1105,0.1054,0.1131,0.1045,1.84M,4.34%
2019년 09월 17일,0.1059,0.1052,0.1083,0.1018,1.21M,0.57%
2019년 09월 16일,0.1053,0.1054,0.1092,0.103,806.28K,0.00%
2019년 09월 15일,0.1053,0.1052,0.1066,0.1046,317.94K,0.10%
2019년 09월 14일,0.1052,0.1053,0.1064,0.1025,420.29K,-0.09%
2019년 09월 13일,0.1053,0.1052,0.1065,0.1015,447.96K,0.19%
2019년 09월 12일,0.1051,0.1069,0.1082,0.1041,595.73K,-1.50%
2019년 09월 11일,0.1067,0.1092,0.1107,0.1049,668.93K,-2.47%
2019년 09월 10일,0.1094,0.1098,0.1114,0.1082,580.06K,-0.36%
2019년 09월 09일,0.1098,0.1108,0.1117,0.1069,669.40K,-0.81%
2019년 09월 08일,0.1107,0.1109,0.1125,0.1096,684.82K,-0.09%
2019년 09월 07일,0.1108,0.1093,0.1112,0.1078,540.40K,1.28%
2019년 09월 06일,0.1094,0.1151,0.116,0.1077,1.48M,-4.87%
2019년 09월 05일,0.115,0.1135,0.116,0.1105,1.82M,1.32%
2019년 09월 04일,0.1135,0.1116,0.1152,0.1091,1.51M,1.79%
2019년 09월 03일,0.1115,0.1114,0.1132,0.1075,1.33M,0.00%
2019년 09월 02일,0.1115,0.113,0.113,0.107,1.33M,-1.33%
2019년 09월 01일,0.113,0.1126,0.1138,0.1101,1.10M,0.44%
2019년 08월 31일,0.1125,0.1119,0.1155,0.1102,665.76K,0.45%
2019년 08월 30일,0.112,0.1137,0.1155,0.109,1.68M,-1.41%
2019년 08월 29일,0.1136,0.1172,0.1172,0.1067,1.96M,-2.99%
2019년 08월 28일,0.1171,0.1344,0.1344,0.1159,2.12M,-11.36%
2019년 08월 27일,0.1321,0.1205,0.1328,0.1188,1.84M,9.54%
2019년 08월 26일,0.1206,0.1233,0.1255,0.12,1.03M,-2.19%
2019년 08월 25일,0.1233,0.1298,0.135,0.1209,1.87M,-5.01%
2019년 08월 24일,0.1298,0.1285,0.1327,0.1269,1.72M,1.01%
2019년 08월 23일,0.1285,0.128,0.1301,0.1252,2.22M,0.55%
2019년 08월 22일,0.1278,0.1244,0.128,0.1214,1.07M,2.65%
2019년 08월 21일,0.1245,0.1208,0.1264,0.1169,1.79M,3.06%
2019년 08월 20일,0.1208,0.1243,0.1267,0.1182,1.70M,-2.74%
2019년 08월 19일,0.1242,0.1172,0.1246,0.1165,1.91M,5.97%
2019년 08월 18일,0.1172,0.1154,0.12,0.1129,1.15M,1.56%
2019년 08월 17일,0.1154,0.1132,0.1158,0.11,1.07M,1.85%
2019년 08월 16일,0.1133,0.1119,0.1133,0.1056,1.70M,1.25%
2019년 08월 15일,0.1119,0.1076,0.1125,0.1038,1.34M,4.00%
2019년 08월 14일,0.1076,0.1201,0.1216,0.1068,1.37M,-10.11%
2019년 08월 13일,0.1197,0.1276,0.1282,0.1191,987.66K,-6.19%
2019년 08월 12일,0.1276,0.1179,0.128,0.1169,2.66M,8.23%
2019년 08월 11일,0.1179,0.1152,0.1211,0.1152,634.37K,2.17%
2019년 08월 10일,0.1154,0.115,0.1178,0.1117,695.95K,0.35%
2019년 08월 09일,0.115,0.1206,0.122,0.1141,841.63K,-4.72%
2019년 08월 08일,0.1207,0.1189,0.1217,0.1162,630.77K,1.51%
2019년 08월 07일,0.1189,0.1233,0.1237,0.1174,1.25M,-3.57%
2019년 08월 06일,0.1233,0.13,0.1302,0.1214,1.12M,-5.15%
2019년 08월 05일,0.13,0.1248,0.1325,0.1248,1.67M,4.17%
2019년 08월 04일,0.1248,0.1276,0.1286,0.1239,632.52K,-2.19%
2019년 08월 03일,0.1276,0.1318,0.1342,0.1258,1.47M,-3.26%
2019년 08월 02일,0.1319,0.1297,0.1343,0.1278,2.62M,1.70%
2019년 08월 01일,0.1297,0.1401,0.1411,0.1295,5.27M,-7.56%
2019년 07월 31일,0.1403,0.1224,0.1403,0.1221,3.21M,14.53%
2019년 07월 30일,0.1225,0.1248,0.1263,0.1213,2.02M,-1.92%
2019년 07월 29일,0.1249,0.124,0.1273,0.1223,1.74M,1.05%
2019년 07월 28일,0.1236,0.1255,0.1266,0.1189,1.08M,-1.51%
2019년 07월 27일,0.1255,0.1255,0.1303,0.1203,2.11M,0.56%
2019년 07월 26일,0.1248,0.1281,0.1281,0.122,1.10M,-2.35%
