날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 08월 22일,2.537,2.4885,2.6074,2.3892,22.65M,1.95%
2019년 08월 21일,2.4883,2.6121,2.6178,2.4063,14.73M,-4.70%
2019년 08월 20일,2.6111,2.6925,2.7485,2.5185,17.01M,-3.05%
2019년 08월 19일,2.6933,2.5532,2.7475,2.5311,19.95M,5.49%
2019년 08월 18일,2.5531,2.4569,2.6793,2.407,21.68M,3.93%
2019년 08월 17일,2.4566,2.2964,2.4624,2.2756,16.33M,7.00%
2019년 08월 16일,2.2958,2.3824,2.3941,2.2398,16.08M,-3.64%
2019년 08월 15일,2.3827,2.3409,2.4223,2.2085,21.32M,1.79%
2019년 08월 14일,2.3408,2.6421,2.6568,2.3328,18.85M,-11.41%
2019년 08월 13일,2.6423,2.7039,2.7081,2.5794,19.77M,-2.28%
2019년 08월 12일,2.7039,2.7748,2.7781,2.6763,16.15M,-2.59%
2019년 08월 11일,2.7758,2.6619,2.8465,2.6231,17.11M,4.28%
2019년 08월 10일,2.6618,2.6295,2.719,2.5777,17.71M,1.22%
2019년 08월 09일,2.6296,2.8101,2.8177,2.579,19.83M,-6.50%
2019년 08월 08일,2.8125,2.9156,2.9179,2.7321,18.34M,-3.52%
2019년 08월 07일,2.9151,2.9304,2.9934,2.8856,16.63M,-0.51%
2019년 08월 06일,2.9301,3.0899,3.3425,2.9052,18.41M,-5.17%
2019년 08월 05일,3.0899,3.0149,3.1969,3.0125,18.50M,2.49%
2019년 08월 04일,3.0148,3.0449,3.0685,2.9722,16.59M,-0.99%
2019년 08월 03일,3.0449,2.9997,3.097,2.9912,16.76M,1.51%
2019년 08월 02일,2.9997,3.0238,3.0888,2.9618,15.80M,-0.80%
2019년 08월 01일,3.0238,3.0628,3.067,2.9265,23.28M,-1.28%
2019년 07월 31일,3.063,2.8807,3.107,2.8803,27.35M,6.33%
2019년 07월 30일,2.8807,2.8861,2.9142,2.8299,26.03M,-0.19%
2019년 07월 29일,2.8861,2.902,2.9618,2.8217,21.20M,-0.55%
2019년 07월 28일,2.9022,2.8975,2.9278,2.7577,29.78M,0.16%
2019년 07월 27일,2.8974,3.1029,3.1671,2.8317,26.80M,-6.63%
2019년 07월 26일,3.103,3.0756,3.1254,2.9538,23.76M,0.82%
2019년 07월 25일,3.0777,2.9501,3.1467,2.9444,28.55M,4.32%
2019년 07월 24일,2.9501,2.8499,3.024,2.7041,30.64M,3.51%
2019년 07월 23일,2.85,3.0459,3.0545,2.8348,28.72M,-6.44%
2019년 07월 22일,3.0463,3.2373,3.2799,2.9935,24.00M,-5.91%
2019년 07월 21일,3.2376,3.2852,3.3632,3.1144,17.80M,-1.45%
