"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 09월 14일","0.95613","0.96383","0.97649","0.94985","-","-0.80%"
"2020년 09월 13일","0.96383","0.96802","0.97644","0.94698","-","-0.43%"
"2020년 09월 12일","0.96802","0.96381","0.97644","0.95119","-","0.44%"
"2020년 09월 11일","0.96381","0.97624","0.98195","0.95922","-","-1.27%"
"2020년 09월 10일","0.97624","0.97481","0.99163","0.95619","-","0.15%"
"2020년 09월 09일","0.97481","0.96203","0.97486","0.93219","-","1.33%"
"2020년 09월 08일","0.96199","0.93873","0.96268","0.92968","-","2.48%"
"2020년 09월 07일","0.93873","0.95164","0.95696","0.91709","-","-1.36%"
"2020년 09월 06일","0.95164","0.94743","0.95164","0.92216","-","0.44%"
"2020년 09월 05일","0.94743","0.95164","0.98954","0.91374","-","-0.44%"
"2020년 09월 04일","0.95164","0.93977","0.97481","0.93193","-","1.26%"
"2020년 09월 03일","0.93977","1.00029","1.00656","0.93975","-","-6.05%"
"2020년 09월 02일","1.00029","1.02915","1.03385","0.97292","-","-2.80%"
"2020년 09월 01일","1.02907","1.02689","1.04477","1.01528","-","0.21%"
"2020년 08월 31일","1.02689","1.04185","1.04276","1.01833","-","-1.44%"
"2020년 08월 30일","1.04185","1.04184","1.04607","1.02913","-","0.00%"
"2020년 08월 29일","1.04184","1.03337","1.04184","1.02066","-","0.82%"
"2020년 08월 28일","1.03337","1.01472","1.04259","1.00938","-","1.84%"
"2020년 08월 27일","1.01472","1.05077","1.06720","1.01430","-","-3.43%"
"2020년 08월 26일","1.05077","1.06108","1.06339","1.03501","-","-0.97%"
"2020년 08월 25일","1.06108","1.10598","1.12483","1.04682","-","-4.06%"
"2020년 08월 24일","1.10598","1.07784","1.14541","1.07097","-","2.61%"
"2020년 08월 23일","1.07784","1.08621","1.08621","1.04427","-","-0.77%"
"2020년 08월 22일","1.08621","1.10298","1.10718","1.02749","-","-1.52%"
"2020년 08월 21일","1.10298","1.13476","1.18148","1.07375","-","-2.80%"
"2020년 08월 20일","1.13476","1.06167","1.14321","1.04088","-","7.32%"
"2020년 08월 19일","1.05735","1.06026","1.07072","1.03061","-","0.12%"
"2020년 08월 18일","1.05606","1.10206","1.11054","1.04702","-","-4.18%"
